File Name,Labels
famp2az2,"['correct', 'correct', 'correct', 'correct', 'correct']"
famp2cw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2bj2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2bf2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
famp2dc2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2cn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
famp2cu2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
famp2bu1,"['correct', 'correct', 'correct', 'correct', 'correct']"
famp2bq2,"['correct', 'correct', 'correct', 'correct']"
famp2bm2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2db2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2cl2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2ck1,"['correct', 'correct', 'correct', 'correct', 'correct']"
famp2bn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
famp2ai2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
famp2cf1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2ao2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2co2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
famp2aa2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2ca2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2aq2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2av2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2bc2,"['correct', 'correct', 'correct', 'correct', 'correct']"
famp2am2,"['correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2cr2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2bo2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
famp2bt2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2ac2,"['correct', 'correct', 'correct', 'correct']"
famp2ae2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2ap2,"['correct', 'correct', 'correct', 'repeat', 'correct', 'correct']"
famp2bw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
famp2al2,"['repeat', 'correct', 'correct', 'correct', 'correct']"
famp2ag2,"['correct', 'correct', 'correct']"
famp2ay2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2br1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2be1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2bs2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2cz1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2cv1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2af1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2an2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2da2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2cs2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
famp2ad2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2bi2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2ch2,"['correct', 'correct', 'repeat', 'stutter', 'correct', 'correct', 'correct', 'correct']"
famp2bv2,"['correct', 'correct', 'correct', 'correct', 'correct']"
famp2aj2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
famp2bh1,"['correct', 'correct', 'correct', 'correct']"
fsam1au2,"['correct', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsam1ah2,"['correct', 'stutter']"
fsam1ax2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsam1bx2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
fsam1bs2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
fsam1bg2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
fsam1aw1,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsam1ab2,"['stutter', 'correct', 'correct', 'correct', 'correct']"
fsam1ad2,"['stutter', 'correct', 'correct', 'correct']"
fsam1bo2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsam1ao2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
fsam1ba2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsam1ak2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fsam1ap2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
fsam1aq2,"['stutter', 'correct', 'correct', 'correct', 'correct']"
fsam1aj1,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsam1bh2,"['incorrect', 'correct', 'incorrect', 'skip', 'correct', 'correct', 'correct', 'correct']"
fsam1bw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsam1bc2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fsam1az2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsam1bq2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsam1bp1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsam1as2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsam1bb2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
fsam1bd2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsam1bn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsam1bi2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'incorrect', 'correct']"
fsam1bl1,"['correct', 'correct', 'correct', 'correct']"
fsam1bv1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsam1ar2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
fsam1ac2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fsam1at2,"['stutter', 'correct', 'stutter', 'correct', 'correct', 'correct']"
fsam1bf2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fsam1bt2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fsam1bk2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'incorrect']"
fsam1av2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fsam1am2,"['stutter', 'correct', 'correct', 'stutter', 'correct', 'stutter']"
fsam1an2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsam1ay2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
fsam1br2,"['stutter', 'correct', 'correct', 'correct', 'correct']"
fsam1ai1,"['correct', 'correct', 'correct', 'correct']"
fsam1af1,"['correct', 'correct', 'correct', 'correct']"
fsam1ae2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
fsam1aa2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fsam1al2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsam1bm2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fsam1be1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsam1ag2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsam1bu2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fsam1bj2,"['correct', 'correct', 'correct', 'stutter', 'correct']"
ffpk1bp2,"['stutter', 'correct', 'correct', 'repeat', 'correct', 'stutter']"
ffpk1cs2,"['correct', 'correct', 'correct', 'correct', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
ffpk1be2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
ffpk1bi2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'incorrect', 'correct', 'correct']"
ffpk1bc2,"['correct', 'correct', 'stutter', 'correct', 'incorrect', 'incorrect', 'correct']"
ffpk1az2,"['incorrect', 'stutter', 'correct', 'correct', 'correct']"
ffpk1ch2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter']"
ffpk1av2,"['correct', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1bq2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
ffpk1bm2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'skip', 'correct', 'correct']"
ffpk1ct2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1bl2,"['correct', 'correct', 'incorrect', 'correct']"
ffpk1bg2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1ck2,"['repeat', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1bk2,"['correct', 'correct', 'repeat', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1cb2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1as2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1cl2,"['stutter', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'skip']"
ffpk1bz2,"['correct', 'correct', 'stutter', 'correct']"
ffpk1ax2,"['repeat', 'correct', 'correct', 'correct', 'correct', 'incorrect']"
ffpk1ay2,"['repeat', 'correct', 'correct', 'correct', 'correct', 'incorrect', 'stutter', 'correct', 'correct', 'correct']"
ffpk1ce2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
ffpk1cr2,"['correct', 'correct', 'correct', 'correct', 'correct', 'repeat', 'correct', 'correct']"
ffpk1bh2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
ffpk1by2,"['stutter', 'correct', 'correct', 'correct', 'correct']"
ffpk1aw2,"['incorrect', 'correct', 'correct', 'correct', 'correct']"
ffpk1bt2,"['correct', 'correct', 'correct', 'repeat', 'correct', 'correct', 'correct', 'stutter', 'correct']"
ffpk1bs2,"['repeat', 'incorrect', 'repeat', 'correct', 'correct', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1ci2,"['correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1bv2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
ffpk1bw2,"['correct', 'correct', 'stutter', 'stutter', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
ffpk1au2,"['correct', 'correct', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'repeat', 'correct', 'correct']"
ffpk1bn2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
ffpk1cj2,"['correct', 'correct', 'correct', 'correct', 'correct', 'skip', 'correct', 'correct', 'correct', 'repeat', 'stutter', 'correct']"
ffpk1bd2,"['correct', 'correct', 'incorrect', 'correct', 'correct']"
ffpk1bo2,"['correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1cm2,"['repeat', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
ffpk1cq2,"['correct', 'correct', 'correct', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1bu2,"['stutter', 'correct', 'correct', 'correct', 'incorrect', 'repeat', 'correct', 'correct', 'stutter', 'correct']"
ffpk1cf2,"['correct', 'stutter', 'repeat', 'incorrect', 'correct']"
ffpk1co2,"['repeat', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1bf2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
ffpk1cc2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1bb2,"['correct', 'correct', 'correct', 'repeat', 'correct', 'repeat', 'correct']"
ffpk1br2,"['correct', 'correct', 'correct', 'correct', 'stutter']"
ffpk1ca2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1cn2,"['correct', 'correct', 'correct', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1cu2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'repeat', 'stutter', 'correct', 'repeat', 'stutter', 'correct']"
ffpk1bx2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1bj2,"['correct', 'correct', 'incorrect', 'stutter', 'correct']"
ffpk1cd2,"['correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1ba2,"['correct', 'correct', 'correct', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'stutter', 'stutter']"
ffpk1cg2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1cp2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
ffpk1at2,"['stutter', 'correct', 'stutter', 'correct', 'correct', 'correct']"
mjma1do2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1ay2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
mjma1bn2,"['correct', 'stutter', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
mjma1cf2,"['correct', 'correct', 'repeat', 'correct', 'correct']"
mjma1bx2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1bz2,"['correct', 'correct', 'stutter', 'correct']"
mjma1du2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mjma1cp2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1bw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'stutter']"
mjma1br2,"['correct', 'correct', 'correct', 'stutter', 'stutter']"
mjma1dm2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1da2,"['correct', 'correct', 'correct', 'correct', 'stutter']"
mjma1bt2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'stutter']"
mjma1bi2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1bp2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1aj2,"['correct', 'correct', 'correct', 'correct', 'correct']"
mjma1ch2,"['stutter', 'correct', 'correct', 'incorrect', 'correct', 'correct', 'repeat']"
mjma1bu2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'stutter', 'correct']"
mjma1cx2,"['correct', 'correct', 'correct', 'stutter', 'incorrect', 'correct', 'correct', 'correct', 'incorrect', 'stutter', 'correct', 'correct']"
mjma1dn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mjma3ef2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma3ee2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1dj2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1dr2,"['repeat', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1ae2,"['stutter', 'stutter', 'correct', 'correct', 'stutter', 'stutter']"
mjma1cj2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma2dz2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
mjma1ag2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
mjma1cy2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
mjma1ab2,"['stutter', 'correct', 'correct', 'correct', 'correct']"
mjma1ct2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma3ev2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'incorrect']"
mjma1cc2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
mjma3ej2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1db2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1ce2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'stutter']"
mjma1dq2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
mjma1ao2,"['correct', 'repeat', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1df2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mjma1bb2,"['correct', 'correct', 'correct', 'correct', 'correct', 'repeat', 'correct']"
mjma1ad2,"['stutter', 'stutter', 'correct', 'correct']"
mjma1co2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
mjma1dy2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
mjma1cw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma3em2,"['repeat', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1az2,"['correct', 'correct', 'correct', 'correct', 'stutter']"
mjma3es2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'repeat', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma3ec2,"['correct', 'stutter', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mjma1dl2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1ds2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1at2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
mjma1ci2,"['correct', 'correct', 'stutter', 'correct', 'correct']"
mjma3ew2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma3eo2,"['correct', 'correct', 'correct', 'stutter', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1cb2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'stutter']"
mjma1bm2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1ah2,"['correct', 'correct']"
mjma1be2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1bl2,"['correct', 'repeat', 'correct', 'correct']"
mjma1bq2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'stutter']"
mjma1bv2,"['correct', 'correct', 'correct', 'skip', 'correct', 'stutter']"
mjma1bd2,"['correct', 'correct', 'correct', 'correct', 'correct']"
mjma1ap2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
mjma1dx2,"['correct', 'correct', 'correct']"
mjma1bf2,"['correct', 'repeat', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1cr2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1dd2,"['correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mjma1dt2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1ca2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
mjma3ek2,"['correct', 'correct', 'repeat', 'correct', 'incorrect', 'correct', 'correct', 'correct']"
mjma1de2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1cd2,"['correct', 'correct', 'correct', 'stutter', 'correct']"
mjma3ei2,"['correct', 'correct', 'correct', 'correct']"
mjma1bg2,"['correct', 'correct', 'correct', 'correct', 'correct', 'repeat', 'correct', 'correct']"
mjma1dc2,"['correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mjma1by2,"['correct', 'correct', 'correct', 'stutter', 'stutter']"
mjma1au2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mjma1av2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'repeat', 'correct', 'correct', 'correct']"
mjma3et2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1am2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma3ex2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'stutter', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
mjma1dw2,"['correct', 'correct', 'repeat', 'correct', 'correct', 'correct', 'correct']"
mjma3ed2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
mjma1al2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1cm2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'incorrect']"
mjma3el2,"['correct', 'stutter', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1bs2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'stutter', 'correct']"
mjma1cn2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1cs2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1ck2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mjma1dg2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mjma1ba2,"['stutter', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma3eh2,"['correct', 'incorrect', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'correct']"
mjma1dp2,"['correct', 'correct', 'correct', 'correct', 'repeat', 'correct']"
mjma1ac2,"['correct', 'skip', 'correct', 'correct', 'correct']"
mjma1aw2,"['correct', 'correct', 'correct', 'correct', 'stutter']"
mjma3eb2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
mjma1aq2,"['correct', 'correct', 'correct', 'correct', 'correct']"
mjma3eg2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'incorrect', 'correct', 'correct']"
mjma1af2,"['correct', 'correct', 'correct', 'stutter']"
mjma1cz2,"['correct', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
mjma1cu2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'incorrect', 'stutter', 'correct', 'correct', 'stutter', 'correct']"
mjma1bc2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1cg2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
mjma1dk2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'stutter', 'correct']"
mjma1bo2,"['correct', 'correct', 'correct', 'correct', 'correct']"
mjma3ep2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1bh2,"['correct', 'correct', 'stutter', 'stutter', 'correct', 'correct', 'correct', 'correct']"
mjma1an2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
mjma3eu2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1aa2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
mjma1dh2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1ax2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma3en2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1cl2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'repeat', 'correct', 'correct', 'correct', 'correct']"
mjma1as2,"['correct', 'correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
